sStart Time, Thu Feb 23 14:42:53 GMT-0700 2023,,
Energy calibration,  Offset: -0.06771931052207947, Slope: 0.1000848338007927, Quadratic: 0
Live Time (s),433.07,,
Real Time (s),522.36,,
Elapsed Computational,1000000,,
Spectrum,,,
Channel, Energy (keV), Counts,
5052,505.5608611,473,
5053,505.6609459,412,
5054,505.7610307,456,
5055,505.8611156,482,
5056,505.9612004,504,
5057,506.0612852,523,
5058,506.1613701,510,
5059,506.2614549,579,
5060,506.3615397,624,
5061,506.4616246,648,
5062,506.5617094,684,
5063,506.6617942,697,
5064,506.7618791,747,
5065,506.8619639,789,
5066,506.9620487,873,
5067,507.0621336,927,
5068,507.1622184,1008,
5069,507.2623032,1149,
5070,507.3623881,1328,
5071,507.4624729,1288,
5072,507.5625577,1484,
5073,507.6626426,1644,
5074,507.7627274,1775,
5075,507.8628122,1854,
5076,507.9628971,2037,
5077,508.0629819,2344,
5078,508.1630667,2513,
5079,508.2631516,2754,
5080,508.3632364,3019,
5081,508.4633212,3463,
5082,508.5634061,3779,
5083,508.6634909,4176,
5084,508.7635757,4670,
5085,508.8636606,5101,
5086,508.9637454,5497,
5087,509.0638302,6085,
5088,509.1639151,6785,
5089,509.2639999,7489,
5090,509.3640847,8340,
5091,509.4641696,9114,
5092,509.5642544,9786,
5093,509.6643392,10501,
5094,509.7644241,11497,
5095,509.8645089,12528,
5096,509.9645937,13210,
5097,510.0646786,14236,
5098,510.1647634,14797,
5099,510.2648482,15875,
5100,510.3649331,16639,
5101,510.4650179,17236,
5102,510.5651027,17813,
5103,510.6651876,18425,
5104,510.7652724,18791,
5105,510.8653572,19329,
5106,510.9654421,19408,
5107,511.0655269,19155,
5108,511.1656117,19487,
5109,511.2656966,19399,
5110,511.3657814,19075,
5111,511.4658662,18722,
5112,511.5659511,18274,
5113,511.6660359,17793,
5114,511.7661207,17333,
5115,511.8662056,16464,
5116,511.9662904,15634,
5117,512.0663752,15213,
5118,512.1664601,14081,
5119,512.2665449,13253,
5120,512.3666297,12338,
5121,512.4667146,11551,
5122,512.5667994,10567,
5123,512.6668843,9937,
5124,512.7669691,9113,
5125,512.8670539,8233,
5126,512.9671388,7674,
5127,513.0672236,6844,
5128,513.1673084,6243,
5129,513.2673933,5711,
5130,513.3674781,5146,
5131,513.4675629,4590,
5132,513.5676478,4191,
5133,513.6677326,3813,
5134,513.7678174,3346,
5135,513.8679023,3073,
5136,513.9679871,2708,
5137,514.0680719,2530,
5138,514.1681568,2209,
5139,514.2682416,2005,
5140,514.3683264,1824,
5141,514.4684113,1619,
5142,514.5684961,1520,
5143,514.6685809,1321,
5144,514.7686658,1235,
5145,514.8687506,1062,
5146,514.9688354,1015,
5147,515.0689203,952,
5148,515.1690051,805,
5149,515.2690899,759,
5150,515.3691748,707,
5151,515.4692596,579,
5152,515.5693444,549,
5153,515.6694293,531,
5154,515.7695141,534,
5155,515.8695989,489,
5156,515.9696838,415,
5157,516.0697686,428,
5158,516.1698534,370,
5159,516.2699383,317,
5160,516.3700231,337,
5161,516.4701079,297,
5162,516.5701928,309,
5163,516.6702776,271,
5164,516.7703624,282,
5165,516.8704473,321,
5166,516.9705321,249,
5167,517.0706169,222,
5168,517.1707018,214,
5169,517.2707866,211,
5170,517.3708714,209,
5171,517.4709563,193,
5172,517.5710411,204,
5173,517.6711259,170,
5174,517.7712108,175,
5175,517.8712956,204,
5176,517.9713804,179,
5177,518.0714653,174,
5178,518.1715501,181,
5179,518.2716349,181,
5180,518.3717198,172,
5181,518.4718046,172,
5182,518.5718894,170,
5183,518.6719743,145,
5184,518.7720591,152,
5185,518.8721439,164,
5186,518.9722288,165,
5187,519.0723136,140,
5188,519.1723984,159,
5189,519.2724833,173,
5190,519.3725681,155,
5191,519.4726529,167,
5192,519.5727378,134,
5193,519.6728226,151,
5194,519.7729075,143,
5195,519.8729923,136,
5196,519.9730771,148,
5197,520.073162,150,
5198,520.1732468,168,
5199,520.2733316,156,
5200,520.3734165,147,
5201,520.4735013,160,
5202,520.5735861,155,
5203,520.673671,139,
5204,520.7737558,141,
5205,520.8738406,133,
5206,520.9739255,144,
5207,521.0740103,159,
5208,521.1740951,127,
5209,521.27418,147,
5210,521.3742648,137,
5211,521.4743496,157,
5212,521.5744345,142,
5213,521.6745193,133,
5214,521.7746041,144,
5215,521.874689,157,
5216,521.9747738,124,
5217,522.0748586,132,
5218,522.1749435,119,
5219,522.2750283,142,
5220,522.3751131,135,
5221,522.475198,128,
5222,522.5752828,112,
5223,522.6753676,125,
5224,522.7754525,140,
5225,522.8755373,142,
5226,522.9756221,144,
5227,523.075707,149,
5228,523.1757918,157,
5229,523.2758766,134,
5230,523.3759615,127,
5231,523.4760463,130,
5232,523.5761311,129,
5233,523.676216,122,
5234,523.7763008,117,
5235,523.8763856,129,
5236,523.9764705,131,
5237,524.0765553,129,
5238,524.1766401,113,
5239,524.276725,143,
5240,524.3768098,134,
5241,524.4768946,122,
5242,524.5769795,110,
5243,524.6770643,148,
5244,524.7771491,122,
5245,524.877234,128,
5246,524.9773188,133,
5247,525.0774036,144,
5248,525.1774885,125,
5249,525.2775733,111,
5250,525.3776581,138,
5251,525.477743,113,
5252,525.5778278,123,
5253,525.6779126,130,
5254,525.7779975,141,
5255,525.8780823,115,
5256,525.9781671,107,
5257,526.078252,137,
5258,526.1783368,137,
5259,526.2784216,130,
5260,526.3785065,119,
5261,526.4785913,119,
5262,526.5786761,127,
5263,526.678761,124,
5264,526.7788458,113,
5265,526.8789307,139,
5266,526.9790155,143,
5267,527.0791003,127,
5268,527.1791852,113,
5269,527.27927,138,
5270,527.3793548,133,
5271,527.4794397,133,
5272,527.5795245,133,
5273,527.6796093,139,
5274,527.7796942,135,
5275,527.879779,117,
5276,527.9798638,118,
5277,528.0799487,121,
5278,528.1800335,116,
5279,528.2801183,128,
5280,528.3802032,114,
5281,528.480288,127,
5282,528.5803728,119,
5283,528.6804577,126,
5284,528.7805425,110,
5285,528.8806273,140,
5286,528.9807122,121,
5287,529.080797,119,
5288,529.1808818,93,
5289,529.2809667,120,
5290,529.3810515,110,
5291,529.4811363,118,
5292,529.5812212,109,
5293,529.681306,123,
5294,529.7813908,134,
5295,529.8814757,105,
5296,529.9815605,109,
5297,530.0816453,117,
5298,530.1817302,138,
5299,530.281815,115,
5300,530.3818998,133,
5301,530.4819847,117,
5302,530.5820695,106,
5303,530.6821543,117,
5304,530.7822392,119,
5305,530.882324,109,
5306,530.9824088,147,
5307,531.0824937,108,
5308,531.1825785,114,
5309,531.2826633,110,
5310,531.3827482,112,
5311,531.482833,116,
5312,531.5829178,134,
5313,531.6830027,135,
5314,531.7830875,102,
5315,531.8831723,100,
5316,531.9832572,112,
5317,532.083342,127,
5318,532.1834268,104,
5319,532.2835117,124,
5320,532.3835965,110,
5321,532.4836813,119,
5322,532.5837662,131,
5323,532.683851,104,
5324,532.7839358,134,
5325,532.8840207,145,
5326,532.9841055,126,
5327,533.0841903,128,
5328,533.1842752,114,
5329,533.28436,130,
5330,533.3844448,112,
5331,533.4845297,118,
5332,533.5846145,112,
5333,533.6846993,126,
5334,533.7847842,118,
5335,533.884869,121,
5336,533.9849539,126,
5337,534.0850387,105,
5338,534.1851235,110,
5339,534.2852084,113,
5340,534.3852932,115,
5341,534.485378,92,
5342,534.5854629,121,
5343,534.6855477,118,
5344,534.7856325,95,
5345,534.8857174,112,
5346,534.9858022,98,
5347,535.085887,123,
5348,535.1859719,118,
5349,535.2860567,132,
5350,535.3861415,122,
5351,535.4862264,105,
5352,535.5863112,131,
5353,535.686396,119,
5354,535.7864809,115,
5355,535.8865657,101,
5356,535.9866505,122,
5357,536.0867354,105,
5358,536.1868202,125,
5359,536.286905,122,
5360,536.3869899,106,
5361,536.4870747,98,
5362,536.5871595,106,
5363,536.6872444,113,
5364,536.7873292,97,
5365,536.887414,117,
5366,536.9874989,130,
5367,537.0875837,134,
5368,537.1876685,120,
5369,537.2877534,124,
5370,537.3878382,90,
5371,537.487923,110,
5372,537.5880079,135,
5373,537.6880927,129,
5374,537.7881775,106,
5375,537.8882624,111,
5376,537.9883472,137,
5377,538.088432,109,
5378,538.1885169,118,
5379,538.2886017,130,
5380,538.3886865,122,
5381,538.4887714,99,
5382,538.5888562,109,
5383,538.688941,109,
5384,538.7890259,104,
5385,538.8891107,108,
5386,538.9891955,147,
5387,539.0892804,121,
5388,539.1893652,110,
5389,539.28945,101,
5390,539.3895349,112,
5391,539.4896197,105,
5392,539.5897045,108,
5393,539.6897894,132,
5394,539.7898742,122,
5395,539.889959,134,
5396,539.9900439,108,
5397,540.0901287,106,
5398,540.1902135,93,
5399,540.2902984,108,
5400,540.3903832,101,
5401,540.490468,120,
5402,540.5905529,112,
5403,540.6906377,128,
5404,540.7907225,112,
5405,540.8908074,107,
5406,540.9908922,110,
5407,541.0909771,111,
5408,541.1910619,108,
5409,541.2911467,115,
5410,541.3912316,108,
5411,541.4913164,113,
5412,541.5914012,128,
5413,541.6914861,106,
5414,541.7915709,104,
5415,541.8916557,103,
5416,541.9917406,114,
5417,542.0918254,102,
5418,542.1919102,114,
5419,542.2919951,121,
5420,542.3920799,110,
5421,542.4921647,116,
5422,542.5922496,131,
5423,542.6923344,101,
5424,542.7924192,105,
5425,542.8925041,98,
5426,542.9925889,106,
5427,543.0926737,110,
5428,543.1927586,115,
5429,543.2928434,125,
5430,543.3929282,115,
5431,543.4930131,109,
5432,543.5930979,118,
5433,543.6931827,117,
5434,543.7932676,108,
5435,543.8933524,102,
5436,543.9934372,111,
5437,544.0935221,102,
5438,544.1936069,102,
5439,544.2936917,100,
5440,544.3937766,120,
5441,544.4938614,118,
5442,544.5939462,107,
5443,544.6940311,101,
5444,544.7941159,112,
5445,544.8942007,113,
5446,544.9942856,111,
5447,545.0943704,105,
5448,545.1944552,110,
5449,545.2945401,111,
5450,545.3946249,120,
5451,545.4947097,102,
5452,545.5947946,112,
5453,545.6948794,121,
5454,545.7949642,122,
5455,545.8950491,129,
5456,545.9951339,106,
5457,546.0952187,102,
5458,546.1953036,117,
5459,546.2953884,120,
5460,546.3954732,116,
5461,546.4955581,126,
5462,546.5956429,110,
5463,546.6957277,123,
5464,546.7958126,100,
5465,546.8958974,110,
5466,546.9959822,122,
5467,547.0960671,132,
5468,547.1961519,118,
5469,547.2962367,113,
5470,547.3963216,139,
5471,547.4964064,106,
5472,547.5964912,123,
5473,547.6965761,105,
5474,547.7966609,94,
5475,547.8967457,114,
5476,547.9968306,81,
5477,548.0969154,132,
5478,548.1970003,111,
5479,548.2970851,111,
5480,548.3971699,109,
5481,548.4972548,113,
5482,548.5973396,102,
5483,548.6974244,104,
5484,548.7975093,137,
5485,548.8975941,108,
5486,548.9976789,151,
5487,549.0977638,112,
5488,549.1978486,110,
5489,549.2979334,104,
5490,549.3980183,122,
5491,549.4981031,108,
5492,549.5981879,111,
5493,549.6982728,88,
5494,549.7983576,118,
5495,549.8984424,104,
5496,549.9985273,101,
5497,550.0986121,106,
5498,550.1986969,111,
5499,550.2987818,102,
5500,550.3988666,116,
5501,550.4989514,102,
5502,550.5990363,104,
5503,550.6991211,99,
5504,550.7992059,92,
5505,550.8992908,112,
5506,550.9993756,114,
5507,551.0994604,98,
5508,551.1995453,118,
5509,551.2996301,102,
5510,551.3997149,114,
5511,551.4997998,101,
5512,551.5998846,115,
5513,551.6999694,103,
5514,551.8000543,108,
5515,551.9001391,99,
5516,552.0002239,129,
5517,552.1003088,105,
5518,552.2003936,105,
5519,552.3004784,119,
5520,552.4005633,105,
5521,552.5006481,104,
5522,552.6007329,100,
5523,552.7008178,105,
5524,552.8009026,98,
5525,552.9009874,101,
5526,553.0010723,109,
5527,553.1011571,97,
5528,553.2012419,107,
5529,553.3013268,99,
5530,553.4014116,102,
5531,553.5014964,106,
5532,553.6015813,104,
5533,553.7016661,99,
5534,553.8017509,131,
5535,553.9018358,111,
5536,554.0019206,99,
5537,554.1020054,123,
5538,554.2020903,113,
5539,554.3021751,112,
5540,554.4022599,105,
5541,554.5023448,103,
5542,554.6024296,105,
5543,554.7025144,104,
5544,554.8025993,119,
5545,554.9026841,131,
5546,555.0027689,115,
5547,555.1028538,108,
5548,555.2029386,114,
5549,555.3030235,108,
5550,555.4031083,107,
5551,555.5031931,105,
5552,555.603278,113,
5553,555.7033628,93,
5554,555.8034476,100,
5555,555.9035325,113,
5556,556.0036173,99,
5557,556.1037021,119,
5558,556.203787,109,
5559,556.3038718,113,
5560,556.4039566,104,
5561,556.5040415,101,
5562,556.6041263,133,
5563,556.7042111,123,
5564,556.804296,113,
5565,556.9043808,101,
5566,557.0044656,114,
5567,557.1045505,104,
5568,557.2046353,111,
5569,557.3047201,113,
5570,557.404805,109,
5571,557.5048898,107,
5572,557.6049746,105,
5573,557.7050595,102,
5574,557.8051443,122,
5575,557.9052291,129,
5576,558.005314,111,
5577,558.1053988,119,
5578,558.2054836,108,
5579,558.3055685,109,
5580,558.4056533,129,
5581,558.5057381,108,
5582,558.605823,118,
5583,558.7059078,133,
5584,558.8059926,101,
5585,558.9060775,118,
5586,559.0061623,105,
5587,559.1062471,104,
5588,559.206332,96,
5589,559.3064168,109,
5590,559.4065016,107,
5591,559.5065865,114,
5592,559.6066713,96,
5593,559.7067561,103,
5594,559.806841,101,
5595,559.9069258,113,
5596,560.0070106,78,
5597,560.1070955,107,
5598,560.2071803,108,
5599,560.3072651,102,
5600,560.40735,119,
5601,560.5074348,99,
5602,560.6075196,92,
5603,560.7076045,100,
5604,560.8076893,113,
5605,560.9077741,112,
5606,561.007859,115,
5607,561.1079438,116,
5608,561.2080286,107,
5609,561.3081135,92,
5610,561.4081983,89,
5611,561.5082831,117,
5612,561.608368,114,
5613,561.7084528,122,
5614,561.8085376,96,
5615,561.9086225,104,
5616,562.0087073,100,
5617,562.1087921,92,
5618,562.208877,107,
5619,562.3089618,102,
5620,562.4090466,106,
5621,562.5091315,101,
5622,562.6092163,101,
5623,562.7093012,94,
5624,562.809386,95,
5625,562.9094708,116,
5626,563.0095557,107,
5627,563.1096405,98,
5628,563.2097253,106,
5629,563.3098102,108,
5630,563.409895,107,
5631,563.5099798,98,
5632,563.6100647,105,
5633,563.7101495,108,
5634,563.8102343,110,
5635,563.9103192,106,
5636,564.010404,118,
5637,564.1104888,115,
5638,564.2105737,116,
5639,564.3106585,110,
5640,564.4107433,82,
5641,564.5108282,93,
5642,564.610913,117,
5643,564.7109978,110,
5644,564.8110827,111,
5645,564.9111675,105,
5646,565.0112523,121,
5647,565.1113372,98,
5648,565.211422,107,
5649,565.3115068,114,
5650,565.4115917,119,
5651,565.5116765,118,
5652,565.6117613,97,
5653,565.7118462,110,
5654,565.811931,111,
5655,565.9120158,109,
5656,566.0121007,92,
5657,566.1121855,119,
5658,566.2122703,103,
5659,566.3123552,112,
5660,566.41244,98,
5661,566.5125248,117,
5662,566.6126097,90,
5663,566.7126945,103,
5664,566.8127793,101,
5665,566.9128642,113,
5666,567.012949,120,
5667,567.1130338,101,
5668,567.2131187,125,
5669,567.3132035,123,
5670,567.4132883,119,
5671,567.5133732,104,
5672,567.613458,117,
5673,567.7135428,102,
5674,567.8136277,104,
5675,567.9137125,95,
5676,568.0137973,96,
5677,568.1138822,102,
5678,568.213967,90,
5679,568.3140518,99,
5680,568.4141367,94,
5681,568.5142215,96,
5682,568.6143063,95,
5683,568.7143912,100,
5684,568.814476,101,
5685,568.9145608,83,
5686,569.0146457,113,
5687,569.1147305,98,
5688,569.2148153,130,
5689,569.3149002,110,
5690,569.414985,100,
5691,569.5150698,100,
5692,569.6151547,104,
5693,569.7152395,105,
5694,569.8153244,110,
5695,569.9154092,112,
5696,570.015494,90,
5697,570.1155789,110,
5698,570.2156637,108,
5699,570.3157485,112,
5700,570.4158334,98,
5701,570.5159182,101,
5702,570.616003,112,
5703,570.7160879,114,
5704,570.8161727,111,
5705,570.9162575,98,
5706,571.0163424,105,
5707,571.1164272,118,
5708,571.216512,104,
5709,571.3165969,85,
5710,571.4166817,111,
5711,571.5167665,110,
5712,571.6168514,116,
5713,571.7169362,85,
5714,571.817021,105,
5715,571.9171059,114,
5716,572.0171907,130,
5717,572.1172755,115,
5718,572.2173604,118,
5719,572.3174452,98,
5720,572.41753,116,
5721,572.5176149,85,
5722,572.6176997,134,
5723,572.7177845,98,
5724,572.8178694,91,
5725,572.9179542,145,
5726,573.018039,96,
5727,573.1181239,114,
5728,573.2182087,84,
5729,573.3182935,96,
5730,573.4183784,107,
5731,573.5184632,103,
5732,573.618548,95,
5733,573.7186329,97,
5734,573.8187177,97,
5735,573.9188025,102,
5736,574.0188874,115,
5737,574.1189722,108,
5738,574.219057,114,
5739,574.3191419,101,
5740,574.4192267,114,
5741,574.5193115,98,
5742,574.6193964,88,
5743,574.7194812,103,
5744,574.819566,117,
5745,574.9196509,106,
5746,575.0197357,97,
5747,575.1198205,113,
5748,575.2199054,102,
5749,575.3199902,90,
5750,575.420075,95,
5751,575.5201599,100,
5752,575.6202447,89,
5753,575.7203295,125,
5754,575.8204144,101,
5755,575.9204992,108,
5756,576.020584,96,
5757,576.1206689,106,
5758,576.2207537,95,
5759,576.3208385,110,
5760,576.4209234,94,
5761,576.5210082,111,
5762,576.621093,98,
5763,576.7211779,101,
5764,576.8212627,104,
5765,576.9213476,116,
5766,577.0214324,94,
5767,577.1215172,125,
5768,577.2216021,106,
5769,577.3216869,117,
5770,577.4217717,105,
5771,577.5218566,101,
5772,577.6219414,139,
5773,577.7220262,99,
5774,577.8221111,101,
5775,577.9221959,97,
5776,578.0222807,100,
5777,578.1223656,97,
5778,578.2224504,106,
5779,578.3225352,108,
5780,578.4226201,108,
5781,578.5227049,108,
5782,578.6227897,113,
5783,578.7228746,111,
5784,578.8229594,95,
5785,578.9230442,111,
5786,579.0231291,110,
5787,579.1232139,100,
5788,579.2232987,110,
5789,579.3233836,107,
5790,579.4234684,98,
5791,579.5235532,121,
5792,579.6236381,102,
5793,579.7237229,98,
5794,579.8238077,102,
5795,579.9238926,94,
5796,580.0239774,104,
5797,580.1240622,90,
5798,580.2241471,93,
5799,580.3242319,107,
5800,580.4243167,97,
5801,580.5244016,116,
5802,580.6244864,116,
5803,580.7245712,115,
5804,580.8246561,106,
5805,580.9247409,106,
5806,581.0248257,78,
5807,581.1249106,106,
5808,581.2249954,91,
5809,581.3250802,124,
5810,581.4251651,104,
5811,581.5252499,110,
5812,581.6253347,108,
5813,581.7254196,109,
5814,581.8255044,122,
5815,581.9255892,112,
5816,582.0256741,87,
5817,582.1257589,113,
5818,582.2258437,120,
5819,582.3259286,94,
5820,582.4260134,109,
5821,582.5260982,130,
5822,582.6261831,108,
5823,582.7262679,132,
5824,582.8263527,111,
5825,582.9264376,117,
5826,583.0265224,115,
5827,583.1266072,138,
5828,583.2266921,138,
5829,583.3267769,128,
5830,583.4268617,122,
5831,583.5269466,135,
5832,583.6270314,145,
5833,583.7271162,120,
5834,583.8272011,112,
5835,583.9272859,115,
5836,584.0273708,119,
5837,584.1274556,132,
5838,584.2275404,105,
5839,584.3276253,94,
5840,584.4277101,119,
5841,584.5277949,117,
5842,584.6278798,123,
5843,584.7279646,91,
5844,584.8280494,102,
5845,584.9281343,114,
5846,585.0282191,102,
5847,585.1283039,101,
5848,585.2283888,82,
5849,585.3284736,101,
5850,585.4285584,89,
5851,585.5286433,96,
5852,585.6287281,91,
5853,585.7288129,104,
5854,585.8288978,115,
5855,585.9289826,109,
5856,586.0290674,114,
5857,586.1291523,103,
5858,586.2292371,97,
5859,586.3293219,98,
5860,586.4294068,88,
5861,586.5294916,95,
5862,586.6295764,99,
5863,586.7296613,94,
5864,586.8297461,109,
5865,586.9298309,111,
5866,587.0299158,107,
5867,587.1300006,94,
5868,587.2300854,101,
5869,587.3301703,105,
5870,587.4302551,90,
5871,587.5303399,96,
5872,587.6304248,109,
5873,587.7305096,103,
5874,587.8305944,100,
5875,587.9306793,81,
5876,588.0307641,109,
5877,588.1308489,102,
5878,588.2309338,107,
5879,588.3310186,122,
5880,588.4311034,119,
5881,588.5311883,98,
5882,588.6312731,96,
5883,588.7313579,97,
5884,588.8314428,102,
5885,588.9315276,81,
5886,589.0316124,98,
5887,589.1316973,105,
5888,589.2317821,86,
5889,589.3318669,99,
5890,589.4319518,109,
5891,589.5320366,96,
5892,589.6321214,99,
5893,589.7322063,115,
5894,589.8322911,106,
5895,589.9323759,94,
5896,590.0324608,89,
5897,590.1325456,81,
5898,590.2326304,119,
5899,590.3327153,87,
5900,590.4328001,110,
5901,590.5328849,100,
5902,590.6329698,101,
5903,590.7330546,103,
5904,590.8331394,102,
5905,590.9332243,90,
5906,591.0333091,111,
5907,591.133394,100,
5908,591.2334788,103,
5909,591.3335636,107,
5910,591.4336485,105,
5911,591.5337333,100,
5912,591.6338181,102,
5913,591.733903,94,
5914,591.8339878,96,
5915,591.9340726,108,
5916,592.0341575,93,
5917,592.1342423,103,
5918,592.2343271,101,
5919,592.334412,84,
5920,592.4344968,104,
5921,592.5345816,102,
5922,592.6346665,93,
5923,592.7347513,100,
5924,592.8348361,111,
5925,592.934921,105,
5926,593.0350058,120,
5927,593.1350906,118,
5928,593.2351755,100,
5929,593.3352603,99,
5930,593.4353451,100,
5931,593.53543,94,
5932,593.6355148,95,
5933,593.7355996,109,
5934,593.8356845,96,
5935,593.9357693,103,
5936,594.0358541,115,
5937,594.135939,87,
5938,594.2360238,106,
5939,594.3361086,96,
5940,594.4361935,112,
5941,594.5362783,96,
5942,594.6363631,137,
5943,594.736448,127,
5944,594.8365328,113,
5945,594.9366176,115,
5946,595.0367025,99,
5947,595.1367873,118,
5948,595.2368721,89,
5949,595.336957,110,
5950,595.4370418,101,
5951,595.5371266,96,
5952,595.6372115,106,
5953,595.7372963,106,
5954,595.8373811,106,
5955,595.937466,95,
5956,596.0375508,118,
5957,596.1376356,91,
5958,596.2377205,109,
5959,596.3378053,92,
5960,596.4378901,97,
5961,596.537975,119,
5962,596.6380598,117,
5963,596.7381446,94,
5964,596.8382295,124,
5965,596.9383143,88,
5966,597.0383991,111,
5967,597.138484,106,
5968,597.2385688,101,
5969,597.3386536,114,
5970,597.4387385,95,
5971,597.5388233,126,
5972,597.6389081,108,
5973,597.738993,122,
5974,597.8390778,99,
5975,597.9391626,99,
5976,598.0392475,92,
5977,598.1393323,90,
5978,598.2394172,93,
5979,598.339502,101,
5980,598.4395868,90,
5981,598.5396717,91,
5982,598.6397565,103,
5983,598.7398413,91,
5984,598.8399262,94,
5985,598.940011,111,
5986,599.0400958,98,
5987,599.1401807,109,
5988,599.2402655,111,
5989,599.3403503,108,
5990,599.4404352,102,
5991,599.54052,99,
5992,599.6406048,114,
5993,599.7406897,101,
5994,599.8407745,101,
5995,599.9408593,87,
5996,600.0409442,109,
5997,600.141029,104,
5998,600.2411138,109,
5999,600.3411987,94,
6000,600.4412835,102,
6001,600.5413683,103,
6002,600.6414532,107,
6003,600.741538,98,
6004,600.8416228,94,
6005,600.9417077,116,
6006,601.0417925,109,
6007,601.1418773,83,
6008,601.2419622,101,
6009,601.342047,102,
6010,601.4421318,119,
6011,601.5422167,98,
6012,601.6423015,85,
6013,601.7423863,108,
6014,601.8424712,110,
6015,601.942556,93,
6016,602.0426408,91,
6017,602.1427257,108,
6018,602.2428105,96,
6019,602.3428953,101,
6020,602.4429802,81,
6021,602.543065,121,
6022,602.6431498,98,
6023,602.7432347,91,
6024,602.8433195,92,
6025,602.9434043,100,
6026,603.0434892,104,
6027,603.143574,106,
6028,603.2436588,101,
6029,603.3437437,97,
6030,603.4438285,89,
6031,603.5439133,100,
6032,603.6439982,89,
6033,603.744083,85,
6034,603.8441678,118,
6035,603.9442527,103,
6036,604.0443375,122,
6037,604.1444223,93,
6038,604.2445072,116,
6039,604.344592,89,
6040,604.4446768,91,
6041,604.5447617,105,
6042,604.6448465,95,
6043,604.7449313,90,
6044,604.8450162,104,
6045,604.945101,114,
6046,605.0451858,96,
6047,605.1452707,101,
6048,605.2453555,99,
6049,605.3454404,92,
6050,605.4455252,97,
6051,605.54561,104,
6052,605.6456949,83,
6053,605.7457797,89,
6054,605.8458645,110,
6055,605.9459494,103,
6056,606.0460342,108,
6057,606.146119,103,
6058,606.2462039,101,
6059,606.3462887,93,
6060,606.4463735,104,
6061,606.5464584,112,
6062,606.6465432,102,
6063,606.746628,97,
6064,606.8467129,115,
6065,606.9467977,104,
6066,607.0468825,101,
6067,607.1469674,110,
6068,607.2470522,88,
6069,607.347137,93,
6070,607.4472219,92,
6071,607.5473067,90,
6072,607.6473915,85,
6073,607.7474764,100,
6074,607.8475612,99,
6075,607.947646,106,
6076,608.0477309,117,
6077,608.1478157,95,
6078,608.2479005,114,
6079,608.3479854,103,
6080,608.4480702,112,
6081,608.548155,95,
6082,608.6482399,120,
6083,608.7483247,133,
6084,608.8484095,130,
6085,608.9484944,147,
6086,609.0485792,129,
6087,609.148664,138,
6088,609.2487489,124,
6089,609.3488337,124,
6090,609.4489185,146,
6091,609.5490034,124,
6092,609.6490882,162,
6093,609.749173,129,
6094,609.8492579,115,
6095,609.9493427,127,
6096,610.0494275,141,
6097,610.1495124,103,
6098,610.2495972,124,
6099,610.349682,115,
6100,610.4497669,100,
6101,610.5498517,86,
6102,610.6499365,88,
6103,610.7500214,87,
6104,610.8501062,119,
6105,610.950191,93,
6106,611.0502759,110,
6107,611.1503607,85,
6108,611.2504455,90,
6109,611.3505304,87,
6110,611.4506152,99,
6111,611.5507,76,
6112,611.6507849,86,
6113,611.7508697,117,
6114,611.8509545,93,
6115,611.9510394,94,
6116,612.0511242,111,
6117,612.151209,85,
6118,612.2512939,94,
6119,612.3513787,91,
6120,612.4514636,85,
6121,612.5515484,79,
6122,612.6516332,116,
6123,612.7517181,94,
6124,612.8518029,105,
6125,612.9518877,107,
6126,613.0519726,102,
6127,613.1520574,103,
6128,613.2521422,91,
6129,613.3522271,94,
6130,613.4523119,97,
6131,613.5523967,112,
6132,613.6524816,93,
6133,613.7525664,112,
6134,613.8526512,87,
6135,613.9527361,85,
6136,614.0528209,93,
6137,614.1529057,116,
6138,614.2529906,78,
6139,614.3530754,94,
6140,614.4531602,97,
6141,614.5532451,110,
6142,614.6533299,109,
6143,614.7534147,125,
6144,614.8534996,91,
6145,614.9535844,109,
6146,615.0536692,89,
6147,615.1537541,96,
6148,615.2538389,81,
6149,615.3539237,93,
6150,615.4540086,95,
6151,615.5540934,101,
6152,615.6541782,89,
6153,615.7542631,91,
6154,615.8543479,96,
6155,615.9544327,91,
6156,616.0545176,86,
6157,616.1546024,94,
6158,616.2546872,107,
6159,616.3547721,82,
6160,616.4548569,123,
6161,616.5549417,92,
6162,616.6550266,89,
6163,616.7551114,93,
6164,616.8551962,98,
6165,616.9552811,102,
6166,617.0553659,116,
6167,617.1554507,110,
6168,617.2555356,99,
6169,617.3556204,93,
6170,617.4557052,87,
6171,617.5557901,96,
6172,617.6558749,91,
6173,617.7559597,102,
6174,617.8560446,100,
6175,617.9561294,116,
6176,618.0562142,93,
6177,618.1562991,105,
6178,618.2563839,81,
6179,618.3564687,111,
6180,618.4565536,91,
6181,618.5566384,111,
6182,618.6567232,98,
6183,618.7568081,121,
6184,618.8568929,95,
6185,618.9569777,101,
6186,619.0570626,111,
6187,619.1571474,98,
6188,619.2572322,103,
6189,619.3573171,86,
6190,619.4574019,110,
6191,619.5574868,101,
6192,619.6575716,99,
6193,619.7576564,112,
6194,619.8577413,113,
6195,619.9578261,99,
6196,620.0579109,90,
6197,620.1579958,86,
6198,620.2580806,83,
6199,620.3581654,110,
6200,620.4582503,104,
6201,620.5583351,87,
6202,620.6584199,93,
6203,620.7585048,104,
6204,620.8585896,89,
6205,620.9586744,87,
6206,621.0587593,100,
6207,621.1588441,94,
6208,621.2589289,113,
